id,emoji,name_en-US,name_ja-JP,slug,alias-ja,isUserPref,isTeamPref,isUserActivity,isTeamActivity,isOrgPref,isPersonalEvent,isPersonalEventEntryPoint,isTeamEvent,isTeamEventEntryPoint,isEventResult,isPersonalRecord,resultCriteria,gameEndFactor,recordValue,hasTricks,category 1,category 2,category 3,canBeDraw,gameEndFactorException,scoringUnitCountName,priorityRecordContents,
e79f9683-577a-42e9-8420-908c55998698,🦘,long jump,走り幅跳び,long-jump,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,record,"finish, count",distance,FALSE,track and field,フィールド競技,跳躍,,,,,,,,,個人,,FALSE,,記録,,,
178e5557-cac4-4551-a3df-e6e5febd1d9a,🦘,triple jump,三段跳び,triple-jump,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,record,"finish, count",distance,FALSE,track and field,フィールド競技,跳躍,,,,,,,,,,,,,,,,
b64d62f4-26a5-4d88-bc36-f0d909592ddb,🏃,Track and field - Combined Events,陸上混成競技,Track-and-field---Combined-Events,,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,record,finish,,FALSE,track and field,,,,,,,,,,,個人,,FALSE,,記録,,,
2f5f2db1-e11e-4837-b876-234ba61f3040,🏃,decathlon,十種競技,decathlon,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,record,finish,"point, distance, time",FALSE,track and field,混成競技,,,,,,,,,,個人,,FALSE,,記録,,,
b1049150-6501-4740-88b2-4ccec749dc8b,🏃,heptathlon,七種競技,heptathlon,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,record,finish,"point, time, distance",FALSE,track and field,混成競技,,,,,,,,,,,,,,,,,
6ecc83e2-c78f-4809-a2fb-7fd7e57c5e63,🏃,half marathon,ハーフマラソン,half-marathon,,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,record,finish,time,FALSE,,,,,,,,,,,,個人,,true/false (社会人クラブはランニングか?TODO),,記録,,,
9c552539-1be2-46e9-b30c-042cf9d2483b,🏃,marathon,マラソン,marathon,,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,record,finish,time,FALSE,track and field,ロードレース,,,,,,,,,,チーム,,FALSE,,記録,,,
91ae9727-238b-4ab5-bce7-7f558f16f936,🏃,Ekiden,駅伝,Ekiden,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,record,finish,time,FALSE,track and field,ロードレース,,,,,,,,,,個人,,FALSE,,記録,,,
360d47f4-43fe-4803-b849-6b2cf8a2973b,🏃,race walking,競歩,race-walking,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,record,finish,time,FALSE,track and field,ロードレース,,,,,,,,,,,,TRUE,,記録,,,水泳チームとして検索したいときがある。全般的に取り組むと思うので。水泳部。
a87ac7c2-bafc-493a-99b3-9ed45ac7490d,🏊,swimming,水泳,swimming,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,record,,,FALSE,swimming,,,,,,,,,,,,,,,,,,
